482,ADÄPPADAI,QadEpa"daI,Ep,DE
483,ADÄDDADAI,QadEda"daI,Ed,DE
484,ADOTZADAI,QadOtsa"daI,Ots,DE
485,ADOSADAI,QadOza"daI,Oz,DE
486,ATASCHERTADEU,QataS6ta"dOY,S6,DE
487,ATÜHJADAU,Qaty:ja:"daU,y:j,DE
488,ATAAERDADAU,Qata:6da:"daU,a:6,DE
489,ATTERSADAI,Qat6za"daI,6z,DE
490,ATASCHSCHADAI,QataZSa:"daI,ZS,DE
491,ATASCHÄTTADAU,QataSEta"daU,SE,DE
492,ATADÄTTADAU,QatadEta"daU,dE,DE
493,DATOOIEHTADEU,dato:i:ta"dOY,o:i:,DE
494,ATTEOTTADAU,Qat@Ota"daU,@O,DE
495,ATASCHSSADAI,QataZsa"daI,Zs,DE
496,ADUSCHADAI,QadUZa:"daI,UZ,DE
497,ATATZATTADAU,Qatatsata"daU,tsa,DE
498,DATÄUHTADEU,datEu:ta"dOY,Eu:,DE
499,ADISSADEU,"Qa:dIsadOY,OY*,DE
500,ATATBADAI,Qata:tba:"daI,tb,DE
501,ATAHEITADEU,QatahaIta"dOY,haI,DE
502,ATANGSADAI,QataNsa"daI,Ns,DE
503,ATASCHTADAI,QataSta"daI,St,DE
504,DATÄAHTADEU,da:tE:a:ta"dOY,E:a:,DE
505,DATÜOHTADEU,daty:o:ta"dOY,y:o:,DE
506,PATUHKADAU,patu:ka"daU,u:k,DE
507,ATAWDADAI,Qatavda"daI,vd,DE
508,ATTESSADAI,Qat@sa"daI,@s,DE
509,ATÄERDADAU,QatE:6da:"daU,E:6,DE
510,ATÄHOTTADAU,QatE:Ota"daU,E:O,DE
511,ATAT ADAI,QatatQa"daI,tQ,DE
512,ATAHJADAU,Qata:ja:"daU,a:j,DE
513,PATÄHKADAU,patE:ka"daU,E:k,DE
514,PATANGADAU,patanga"daU,ng,DE
515,APADFADAU,Qapadfa"daU,df,DE
516,ATÜHRADEU,Qaty:Ra:"dOY,y:R,DE
517,ATTERCHADEU,Qat6xa"dOY,6x,DE
518,ATAHETADEU,Qatah@ta"dOY,h@,DE
519,ATAUNGADEU,QataUNa"dOY,aUN,DE
520,ATAGPADAI,Qatagpa"daI,gp,DE
521,ATALUTTADAU,Qata:lUta"daU,lU,DE
522,APAKGADAU,Qapakga"daU,kg,DE
523,ATA UTTADAU,QataQUta"daU,QU,DE
524,PATAMFADAU,patamfa:"daU,mf,DE
525,ATOHCHADEU,Qato:xa"dOY,o:x,DE
526,DATAUÖHTADEU,da:taU2:ta"dOY,aU2:,DE
527,ATEEJADAU,Qa:te:ja:"daU,e:j,DE
528,ATTECHLADAU,QatECla:"daU,Cl,DE
529,ATAUCHADEU,QataUxa"dOY,aUx,DE
530,ATATSCHITTADAU,QatatSIta"daU,tSI,DE
531,ATATSCHEITADEU,QatatSaIta"dOY,tSaI,DE
532,ATATSCHETADEU,QatatS@ta"dOY,tS@,DE
533,DATIEÜHTADEU,dati:y:ta"dOY,i:y:,DE
534,APAKPFADAU,Qapakpfa:"daU,kpf,DE
535,PATALTSADAU,pataltsa"daU,lts,DE
536,DATACHÜHTADEU,da:taxy:ta"dOY,xy:,DE
537,DATÖIETADEU,dat2:i:ta"dOY,2:i:,DE
538,ATTECHERTADEU,QatEC6ta"dOY,C6,DE
539,DATAPFEHTADEU,da:tapfe:ta"dOY,pfe:,DE
540,ADEUSCHADAI,QadOYZa"daI,OYZ,DE
541,ADÄHDADAI,QadE:da"daI,E:d,DE
542,ATAUETADEU,QataU@ta"dOY,aU@,DE
543,DATAIEHTADEU,datai:ta"dOY,ai:,DE
544,ATASCHBADAI,QataZba"daI,Zb,DE
545,ATAIÄTTADAU,QataIEta"daU,aIE,DE
546,DATASOHTADEU,dataso:ta"dOY,so:,DE
547,ADOH ADAI,Qado:Qa"daI,o:Q,DE
548,ATOOÜTTADAU,Qato:Yta"daU,o:Y,DE
549,ATASUTTADAU,QatasUta"daU,sU,DE
550,ATARATTADAU,QataRata"daU,Ra,DE
551,ATAKUTTADAU,QatakUta"daU,kU,DE
552,DATAÖHTADEU,da:ta2:ta"dOY,a2:,DE
553,ADISSADUH,"Qa:dIsadu:,u:*,DE
554,ATÄEDADEU,QatE@da"dOY,E@,DE
555,JADISADAI,ja:diza"daI,*j,DE
556,ATTEATTADAU,Qat@ata"daU,@a,DE
557,ADÜSCHADAI,QadYSa"daI,YS,DE
558,DATAPFIEHTADEU,da:tapfi:ta"dOY,pfi:,DE
559,ATAWJADAU,Qatavja:"daU,vj,DE
560,ATAFAUTADEU,QatafaUta"dOY,faU,DE
561,ATAJNADEU,Qatajna"dOY,jn,DE
562,ATANGNADEU,QataNna"dOY,Nn,DE
563,ATEULADAU,QatOYla:"daU,OYl,DE
564,DATATÜHTADEU,dataty:ta"dOY,ty:,DE
565,PATEEGADAU,pa:te:ga"daU,e:g,DE
566,ATAAITTADAU,Qata:Ita"daU,a:I,DE
567,DATALÖHTADEU,datal2:ta"dOY,l2:,DE
568,ADEUCHADAI,QadOYCa"daI,OYC,DE
569,ADAITADEU,QadaIta"dOY,aIt,DE
570,DATAWOHTADEU,da:tavo:ta"dOY,vo:,DE
571,ATAREUTADEU,QataROYta"dOY,ROY,DE
572,PATUCKADAU,patUka"daU,Uk,DE
573,ATAPAHTADEU,Qatapa:ta"dOY,pa:,DE
574,DATASCHAHTADEU,da:taSa:ta"dOY,Sa:,DE
575,ATUMMADAU,Qa:tUma:"daU,Um,DE
576,ADISSADECH,"Qa:dIsadEC,C*,DE
577,ATÜNGADEU,QatYNa"dOY,YN,DE
578,ATAULADAU,QataUla:"daU,aUl,DE
579,DATAPFÄHTADEU,da:tapfE:ta"dOY,pfE:,DE
580,ATTERTADAI,Qat6ta"daI,6t,DE
581,ATABWADAI,Qatabva"daI,bv,DE
582,ATTERSCHADAI,Qat6Za"daI,6Z,DE
583,ADÜSSADAI,QadYsa"daI,Ys,DE
584,AZAMPADAI,Qatsampa"daI,mp,DE
585,ADABBADAI,Qadaba"daI,ab,DE
586,ATIEUTTADAU,Qati:Uta"daU,i:U,DE
587,DATATZUHTADEU,datatsu:ta"dOY,tsu:,DE
588,ATAPFSCHADAI,QatapfSa:"daI,pfS,DE
589,ADÜHSADAI,Qady:za"daI,y:z,DE
590,DATAÄHTADEU,da:taE:ta"dOY,aE:,DE
591,ATAMCHADAI,Qatamxa"daI,mx,DE
592,ATAÄTTADAU,QataEta"daU,aE,DE
593,ATATSCHEUTADEU,QatatSOYta"dOY,tSOY,DE
594,ADÄCHADAI,QadECa"daI,EC,DE
595,ATÄHÜTTADAU,QatE:Yta"daU,E:Y,DE
596,ADUTZADAI,QadUtsa"daI,Uts,DE
597,ATEELADAU,Qa:te:la:"daU,e:l,DE
598,ATASAUTADEU,QatazaUta"dOY,zaU,DE
599,DATAKAHTADEU,dataka:hta"dOY,ka:,DE
600,ATABGADAU,Qatabga"daU,bg,DE
601,ATARNGADEU,QataRNa"dOY,RN,DE
602,ATATSCHMADAU,QatatSma:"daU,tSm,DE
603,ATANGETADEU,QataN@ta"dOY,N@,DE
604,ATÖHMADAU,Qat2:ma:"daU,2:m,DE
605,PATALGADAU,patalga"daU,lg,DE
606,ADEETSCHADAI,Qade:tSa:"daI,e:tS,DE
607,ATASCHWADAI,QataZva"daI,Zv,DE
608,PATARPFADAU,pataRpfa"daU,Rpf,DE
609,PATACHGADAU,pataxga"daU,xg,DE
610,ADISSADDER,"Qa:dIsad6,6*,DE
611,DATOOÄHTADEU,dato:E:ta"dOY,o:E:,DE
612,ATACKERTADEU,Qatak6ta"dOY,k6,DE
613,ATANGITTADAU,QataNIta"daU,NI,DE
614,ATADSCHADAI,QatadZa"daI,dZ,DE
615,ATAPFSADAI,Qatapfsa"daI,pfs,DE
616,ADAITZADAI,QadaItsa"daI,aIts,DE
617,ATADATTADAU,Qatadata"daU,da,DE
618,ATAHJADEU,Qatahja"dOY,hj,DE
619,ATUHADEU,QatUha"dOY,Uh,DE
620,ADOHWADAI,Qado:va"daI,o:v,DE
621,ATADTADAI,Qatadta"daI,dt,DE
622,ADISSADDÖ,"QadIsad9,9*,DE
623,DATÖAHTADEU,dat2:a:ta"dOY,2:a:,DE
624,ATALEUTADEU,QatalOYta"dOY,lOY,DE
625,PATANGTSADAU,pataNtsa"daU,Nts,DE
626,ATASDADAI,Qatasda"daI,sd,DE
627,ATATSCHOTTADAU,QatatSOta"daU,tSO,DE
628,ATÄNNADEU,QatEna"dOY,En,DE
629,ATACHDADAI,Qataxda"daI,xd,DE
630,DATIEÄHTADEU,dati:E:ta"dOY,i:E:,DE
631,APAKCHADAI,Qapakxa"daI,kx,DE
632,ATAERTADEU,Qata6ta"dOY,a6,DE
633,ATAMNADEU,Qatamna"dOY,mn,DE
634,DATTEAUTADEU,dat@aUta"dOY,@aU,DE
635,ATANGMADAU,QataNma:"daU,Nm,DE
636,ATADSADAI,Qatadza"daI,dz,DE
637,ADISSADAM,"Qa:dIsa:dam,m*,DE
638,PATATSCHKADAU,patatSka"daU,tSk,DE
639,ATAWLADAU,Qatavla:"daU,vl,DE
640,PATACHKADAU,pataxka"daU,xk,DE
641,DATÖEHTADEU,dat2:e:ta"dOY,2:e:,DE
642,PATAGTSCHADAU,patagtSa"daU,gtS,DE
643,ATÖCHADEU,Qat9xa"dOY,9x,DE
644,PATANGKADAU,pataNka"daU,Nk,DE
645,DATAPFOHTADEU,da:tapfo:ta"dOY,pfo:,DE
646,ATARMADEU,QataRma"dOY,Rm,DE
647,ATUHRADEU,Qatu:Ra"dOY,u:R,DE
648,ATAPRADEU,QatapRa"dOY,pR,DE
649,ATÖOTTADAU,Qat2:Ota"daU,2:O,DE
650,ADUHSADAI,Qadu:za"daI,u:z,DE
651,DATAHÖHTADEU,da:tah2:ta"dOY,h2:,DE
652,PATAPFKADAU,patapfka"daU,pfk,DE
653,DATAUAHTADEU,da:taUa:ta"dOY,aUa:,DE
654,DATALEHTADEU,datale:ta"dOY,le:,DE
655,DATAAÄHTADEU,da:ta:E:ta"dOY,a:E:,DE
656,ATEEMADAU,Qa:te:ma:"daU,e:m,DE
657,DATASCHOHTADEU,dataZo:ta"dOY,Zo:,DE
658,ATAKDADAI,Qatakda"daI,kd,DE
659,ATASRADEU,QatasRa:"dOY,sR,DE
660,ATAMWADAI,Qatamva"daI,mv,DE
661,ATULLADAU,QatUla:"daU,Ul,DE
662,ATACHÖTTADAU,Qatax9ta"daU,x9,DE
663,ATALLADAU,Qatala:"daU,al,DE
664,ATIEDADEU,QatI@da"dOY,I@,DE
665,APAKSCHADAI,QapakZa"daI,kZ,DE
666,ADÖPPADAI,Qad9pa"daI,9p,DE
667,ATÖHNADEU,Qat2:na"dOY,2:n,DE
668,PATAJPFADAU,patajpfa:"daU,jpf,DE
669,ADIEWADAI,Qadi:va"daI,i:v,DE
670,ATATZJADAU,Qatatsja:"daU,tsj,DE
671,ADISSADAI,Qa:dIsa"daI,Is,DE
672,ATACHETADEU,Qatax@ta"dOY,x@,DE
673,DATAUEHTADEU,dataUe:ta"dOY,aUe:,DE
674,ADAUWADAI,QadaUva"daI,aUv,DE
675,ATANGUTTADAU,QataNUta"daU,NU,DE
676,DATOOEHTADEU,dato:e:ta"dOY,o:e:,DE
677,ATASCHNADEU,QataZna"dOY,Zn,DE
678,ADÄSSADAI,QadEsa"daI,Es,DE
679,ATUEDADEU,QatU@da:"dOY,U@,DE
680,ATÜITTADAU,QatYIta"daU,YI,DE
681,ATAPEHTADEU,Qatape:ta"dOY,pe:,DE
682,ATATSCHNADEU,QatatSna"dOY,tSn,DE
683,ATAGOTTADAU,Qata:gOta"daU,gO,DE
684,ATAHÖTTADAU,Qatah9ta"daU,h9,DE
685,ATAFFETADEU,Qataf@ta"dOY,f@,DE
686,ATAAUTTADAU,Qata:Uta"daU,a:U,DE
687,PATASTSCHADAU,patastSa:"daU,stS,DE
688,ADATZADAI,Qadatsa"daI,ats,DE
689,ATAPFÄTTADAU,QatapfEta"daU,pfE,DE
690,PATASCHFADAU,pataSfa:"daU,Sf,DE
691,PATAJGADAU,patajga"daU,jg,DE
692,ATTÖÜTTADAU,Qat9Yta"daU,9Y,DE
693,PATÄHFADAU,patE:fa:"daU,E:f,DE
694,ATAMSCHADAI,QatamSa:"daI,mS,DE
695,ATOHMADAU,Qato:ma:"daU,o:m,DE
696,APAKWADAI,Qapakva"daI,kv,DE
697,ATEERADEU,Qate:Ra"dOY,e:R,DE
698,ATAPPETADEU,Qatap@ta"dOY,p@,DE
699,ATASCHAUTADEU,QataSaUta"dOY,SaU,DE
700,DATTEUHTADEU,dat@u:ta"dOY,@u:,DE
701,ATÄHMADAU,QatE:ma:"daU,E:m,DE
702,ATANGÖTTADAU,QataN9ta"daU,N9,DE
703,ADISSADÄH,"Qa:dIsadE:,E:*,DE
704,ATAGWADAI,Qatagva"daI,gv,DE
705,ATASCHRADEU,QataZRa"dOY,ZR,DE
706,APAKSCHADAI,QapakSa:"daI,kS,DE
707,ADEETZADAI,Qade:tsa"daI,e:ts,DE
708,ATAPMADAU,Qatapma:"daU,pm,DE
709,ATÄHADEU,QatE:ha"dOY,E:h,DE
710,ADAPPADAI,Qadapa"daI,ap,DE
711,DATASÜHTADEU,datasy:ta"dOY,sy:,DE
712,DATAGIEHTADEU,da:tagi:ta"dOY,gi:,DE
713,ATAHNGADEU,Qata:Na"dOY,a:N,DE
714,ATIHADEU,QatIha"dOY,Ih,DE
715,ATATSCHRADEU,QatatSRa"dOY,tSR,DE
716,SADISADAI,za:diza"daI,*z,DE
717,ATOHHADEU,Qato:ha"dOY,o:h,DE
718,ATEUEDADAU,QatOY@da:"daU,OY@,DE
719,ADISSADAW,"Qa:dIsadav,v*,DE
720,PATATZKADAU,patatska"daU,tsk,DE
721,ATUCHADEU,QatUxa"dOY,Ux,DE
722,DATASÄHTADEU,datasE:ta"dOY,sE:,DE
723,DATTEÖHTADEU,da:t@2:ta"dOY,@2:,DE
724,PATOFFADAU,patOfa:"daU,Of,DE
725,ATASEUTADEU,Qata:zOYta"dOY,zOY,DE
726,ADAUPADAI,QadaUpa"daI,aUp,DE
727,ATALÜTTADAU,QatalYta"daU,lY,DE
728,PATALKADAU,patalka"daU,lk,DE
729,ATASBADAI,Qatazba"daI,zb,DE
730,ATALDADAI,Qatalda"daI,ld,DE
731,PATUHPFADAU,patu:pfa:"daU,u:pf,DE
732,ATAPHADEU,Qatapha"dOY,ph,DE
733,PATTEKADAU,pat@ka"daU,@k,DE
734,ATAKATTADAU,Qatakata"daU,ka,DE
735,ATIERDADEU,QatI6da"dOY,I6,DE
736,ATAIJADAU,QataIja:"daU,aIj,DE
737,PATÄFFADAU,patEfa:"daU,Ef,DE
738,ADIESADAI,Qadi:za"daI,i:z,DE
739,ATAMEITADEU,QatamaIta"dOY,maI,DE
740,ATA EHTADEU,QataQe:ta"dOY,Qe:,DE
741,ATAWITTADAU,QatavIta"daU,vI,DE
742,ATÖÄTTADAU,Qat2:Eta"daU,2:E,DE
743,ATAWNADEU,Qatavna"dOY,vn,DE
744,ATÄHCHADEU,QatE:Ca"dOY,E:C,DE
745,DADISSADAI,da:dIsa"daI,*d,DE
746,ADÄHWADAI,QadE:va"daI,E:v,DE
747,ATASWADAI,Qatazva"daI,zv,DE
748,ATAPJADAU,Qatapja:"daU,pj,DE
749,ATAFTADAI,Qatafta"daI,ft,DE
750,ATTERWADAI,Qat6va"daI,6v,DE
751,ATAPUHTADEU,Qatapu:ta"dOY,pu:,DE
752,ATAGEUTADEU,Qata:gOYta"dOY,gOY,DE
753,DATASCHÜHTADEU,dataZy:ta"dOY,Zy:,DE
754,ADIE ADAI,Qadi:Qa"daI,i:Q,DE
755,ADÄHTZADAI,QadE:tsa"daI,E:ts,DE
756,DATADUHTADEU,da:tadu:ta"dOY,du:,DE
757,ATTECHRADEU,QatECRa:"dOY,CR,DE
758,ATAILADEU,QataIla"dOY,aIl,DE
759,ATONGADEU,QatONa"dOY,ON,DE
760,DATOOÜHTADEU,dato:y:ta"dOY,o:y:,DE
761,ATUHLADAU,Qatu:la:"daU,u:l,DE
762,ADIESADAI,Qadi:sa"daI,i:s,DE
763,DATADAHTADEU,da:tada:ta"dOY,da:,DE
764,ATEUNGADEU,QatOYNa"dOY,OYN,DE
765,ATÜMMADAU,QatYma:"daU,Ym,DE
766,ATÜÄTTADAU,Qaty:Eta"daU,y:E,DE
767,ADEUTSCHADAI,QadOYtSa:"daI,OYtS,DE
768,ATATDADAI,Qata:tda"daI,td,DE
769,RADISADAI,Radiza"daI,*R,DE
770,PATTERFADAU,pat6fa:"daU,6f,DE
771,PATASCHFADAU,pataZfa"daU,Zf,DE
772,DATAHUHTADEU,da:tahu:ta"dOY,hu:,DE
773,ATEEÄTTADAU,Qa:te:Eta"daU,e:E,DE
774,ATAGAITADEU,Qata:gaIta"dOY,gaI,DE
775,ATAFATTADAU,Qatafata"daU,fa,DE
776,ATAKTADAI,Qatakta"daI,kt,DE
777,DATAKOHTADEU,da:tako:ta"dOY,ko:,DE
778,ATÖÜTTADAU,Qat2:Yta"daU,2:Y,DE
779,ATAAEDADAU,Qata:@da:"daU,a:@,DE
780,ATAKÜTTADAU,QatakYta"daU,kY,DE
781,ATADMADEU,Qatadma"dOY,dm,DE
782,PATASPFADAU,patazpfa"daU,zpf,DE
783,ATEEATTADAU,Qa:te:ata"daU,e:a,DE
784,ATAPLADAU,Qata:pla:"daU,pl,DE
785,DATANGAHTADEU,dataNa:ta"dOY,Na:,DE
786,DATTEOHTADEU,da:t@o:ta"dOY,@o:,DE
787,DATANGÖHTADEU,dataN2:ta"dOY,N2:,DE
788,LADISADAI,la:diza"daI,*l,DE
789,PATAMTSCHADAU,patamtSa:"daU,mtS,DE
790,DATAAÜHTADEU,da:ta:y:ta"dOY,a:y:,DE
791,ATASSCHADAI,QatazZa"daI,zZ,DE
792,ATÜOTTADAU,Qaty:Ota"daU,y:O,DE
793,ATAETADEU,Qata@ta"dOY,a@,DE
794,ADEEWADAI,Qade:va"daI,e:v,DE
795,ATOJJADAI,QatOja"daI,Oj,DE
796,ATATUTTADAU,QatatUta"daU,tU,DE
797,DATAPFAHTADEU,da:tapfa:ta"dOY,pfa:,DE
798,DATTEEHTADEU,dat@e:ta"dOY,@e:,DE
799,DATARÜHTADEU,dataRy:ta"dOY,Ry:,DE
800,DATATEHTADEU,data:te:ta"dOY,te:,DE
801,PATACKADAU,pataka"daU,ak,DE
802,ATAGHADEU,Qatagha"dOY,gh,DE
803,ATOERTADEU,QatO6ta"dOY,O6,DE
804,ATAPOTTADAU,QatapOta"daU,pO,DE
805,ATIEJADAU,Qati:ja:"daU,i:j,DE
806,ATAKAITADEU,QatakaIta"dOY,kaI,DE
807,ADIPPADAI,QadIpa"daI,Ip,DE
808,DATÜUHTADEU,daty:u:ta"dOY,y:u:,DE
809,ATAGSCHADAI,QatagZa"daI,gZ,DE
810,ATATCHADEU,Qatatxa"dOY,tx,DE
811,ATAMJADAU,Qatamja:"daU,mj,DE
812,ATÖERDADEU,Qat2:6da"dOY,2:6,DE
813,ATACHSCHADAI,QataxZa"daI,xZ,DE
814,ADÖSCHADAI,Qad9Sa:"daI,9S,DE
815,ATATZOTTADAU,QatatsOta"daU,tsO,DE
816,PATOHKADAU,pato:ka"daU,o:k,DE
817,ATATTETADEU,Qatat@ta"dOY,t@,DE
818,ATABBETADEU,QatQapb@ta"dOY,b@,DE
819,ATAUITTADAU,QataUIta"daU,aUI,DE
820,ADISSADDE,"Qa:dIsad@,@*,DE
821,ADUSSADAI,QadUsa"daI,Us,DE
822,PATASGADAU,patazga"daU,zg,DE
823,ATAUATTADAU,QataUata"daU,aUa,DE
824,ATAFÄTTADAU,QatafEta"daU,fE,DE
825,ATALSCHADAI,QatalSa:"daI,lS,DE
826,PATAFPFADAU,patafpfa:"daU,fpf,DE
827,PATEEKADAU,pa:te:ka"daU,e:k,DE
828,PATAFGADAU,patafga"daU,fg,DE
829,ATOHJADAU,Qato:ja:"daU,o:j,DE
830,ATASCHOTTADAU,QataZOta"daU,ZO,DE
831,APAKMADAU,Qapakma:"daU,km,DE
832,ATAHUTTADAU,QatahUta"daU,hU,DE
833,ATAPIEHTADEU,Qatapi:ta"dOY,pi:,DE
834,ATIEÄTTADAU,Qati:Eta"daU,i:E,DE
835,DATTERÜHTADEU,dat6y:ta"dOY,6y:,DE
836,DATATZEHTADEU,datatse:ta"dOY,tse:,DE
837,ADOTSCHADAI,QadOtSa"daI,OtS,DE
838,ATTERATTADAU,Qat6ata"daU,6a,DE
839,ATANRADEU,QatanRa"dOY,nR,DE
840,ATATSCHWADAI,QatatSva"daI,tSv,DE
841,SCHADISADAI,Zadisa"daI,*Z,DE
842,ADÖSCHADAI,Qad9Za"daI,9Z,DE
843,ATAGAUTADEU,Qata:gaUta"dOY,gaU,DE
844,ATANGERTADEU,QataN6ta"dOY,N6,DE
845,DATTEEITADEU,da:t@aIta"dOY,@aI,DE
846,ADÖHSADAI,Qad2:za"daI,2:z,DE
847,ATANSCHADAI,QatanZa"daI,nZ,DE
848,ATA OHTADEU,QataQo:ta"dOY,Qo:,DE
849,PATÜHKADAU,paty:ka"daU,y:k,DE
850,ATASCHNADEU,QataSna"dOY,Sn,DE
851,ATANUTTADAU,QatanUta"daU,nU,DE
852,DATASOHTADEU,da:tazo:ta"dOY,zo:,DE
853,ATTESCHADAI,Qat@Za"daI,@Z,DE
854,DATÄAHTADEU,datEa:ta"dOY,Ea:,DE
855,ATABSADAI,Qatabsa"daI,bs,DE
856,ATASSERTADEU,Qataz6ta"dOY,z6,DE
857,ATACHSCHADAI,QataxSa:"daI,xS,DE
858,ATA AHTADEU,QataQa:ta"dOY,Qa:,DE
859,ATARÄTTADAU,QataREta"daU,RE,DE
860,ATTELADAU,Qat@la:"daU,@l,DE
861,ATÄERDADEU,QatE6da"dOY,E6,DE
862,ATAGRADEU,QatagRa"dOY,gR,DE
863,ATATZEUTADAU,QatatsOYta"daU,tsOY,DE
864,PATOCKADAU,patOka"daU,Ok,DE
865,APAKRADEU,QapakRa"dOY,kR,DE
866,ATAURADEU,QataURa"dOY,aUR,DE
867,ATAMMERTADEU,Qatam6ta"dOY,m6,DE
868,ATÄHATTADAU,QatE:ata"daU,E:a,DE
869,PATATZFADAU,patatsfa:"daU,tsf,DE
870,DATEEÖHTADEU,da:te:2:ta"dOY,e:2:,DE
871,ATAR ADAI,QataRQa"daI,RQ,DE
872,ADAISADEU,QadaIsa"dOY,aIs,DE
873,ATAHADEU,Qataha"dOY,ah,DE
874,ATAWÄTTADAU,QatavEta"daU,vE,DE
875,ATOLLADAU,QatOla:"daU,Ol,DE
876,ADÖSSADAI,Qad9sa"daI,9s,DE
877,ATAFFERTADEU,Qataf6ta"dOY,f6,DE
878,DATASÜHTADEU,da:tazy:ta"dOY,zy:,DE
879,ATÄHITTADAU,QatE:Ita"daU,E:I,DE
880,ATATTERTADEU,Qatat6ta"dOY,t6,DE
881,ATA OTTADAU,QataQOta"daU,QO,DE
882,ATTENGADEU,Qat@Na"dOY,@N,DE
883,ATTEÄTTADAU,Qat@Eta"daU,@E,DE
884,DATATIEHTADEU,datati:ta"dOY,ti:,DE
885,PATIEKADAU,pati:ka"daU,i:k,DE
886,PATALPFADAU,patalpfa:"daU,lpf,DE
887,DATTEROHTADEU,dat6o:ta"dOY,6o:,DE
888,ATAGSCHADAI,QatagSa"daI,gS,DE
889,ATTESCHADAI,Qat@Sa:"daI,@S,DE
890,PATUPFADAU,patUpfa:"daU,Upf,DE
891,ATAGÜTTADAU,Qata:gYta"daU,gY,DE
892,ATUNNADEU,QatUna"dOY,Un,DE
893,PATAPFFADAU,patapffa"daU,pff,DE
894,DATAGUHTADEU,da:ta:gu:ta"dOY,gu:,DE
895,DATANÄHTADEU,da:tanE:ta"dOY,nE:,DE
896,ATASCHWADAI,QataSva"daI,Sv,DE
897,ATAHRADEU,Qata:Ra"dOY,a:R,DE
898,PATAGADAU,pataga"daU,ag,DE
899,ATASCHATTADAU,QataSata"daU,Sa,DE
900,ATACHPADAI,Qataxpa"daI,xp,DE
901,ATAHOTTADAU,QatahOta"daU,hO,DE
902,ATABSCHADAI,QatabZa"daI,bZ,DE
903,ATATZÄTTADAU,QatatsEta"daU,tsE,DE
904,ADISADAI,QadIza"daI,Iz,DE
905,ATANGEUTADEU,QataNOYta"dOY,NOY,DE
906,ATAM ADAI,QatamQa"daI,mQ,DE
907,ATASSETADEU,Qataz@ta"dOY,z@,DE
908,PATEEPFADAU,pa:te:pfa:"daU,e:pf,DE
909,ADISSADAD,"Qa:dIsadad,d*,DE
910,ATAGJADEU,Qata:gja"dOY,gj,DE
911,PATAIGADAU,pataIga"daU,aIg,DE
912,ATOOÖTTADAU,Qato:9ta"daU,o:9,DE
913,ATEUMADAU,QatOYma:"daU,OYm,DE
914,ADISSADAU,"Qa:dIsadaU,aU*,DE
915,ATASHADEU,Qatazha"dOY,zh,DE
916,DATARÖHTADEU,dataR2:ta"dOY,R2:,DE
917,APAKJADAU,Qapakja:"daU,kj,DE
918,ATAPFTADAI,Qatapfta"daI,pft,DE
919,ATARPADAI,QatRpa"daI,Rp,DE
920,DATAJOHTADEU,da:tajo:ta"dOY,jo:,DE
921,DATEEÜHTADEU,da:te:y:ta"dOY,e:y:,DE
922,ATTEMADAU,Qat@ma:"daU,@m,DE
923,ATAPAITADEU,QatapaIta"dOY,paI,DE
924,PATEUFADAU,patOYfa:"daU,OYf,DE
925,ATAGLADAU,Qata:gla:"daU,gl,DE
926,BADISSADAI,ba:dIsa"daI,*b,DE
927,ATATSCHÜHTADEU,QatatSy:ta"dOY,tSy:,DE
928,ADÄHTSCHADAI,QadE:tSa:"daI,E:tS,DE
929,ATAFAITADEU,QatafaIta"dOY,faI,DE
930,TZADISADAI,tsa:diza"daI,*ts,DE
931,ATAWWETADEU,Qatav@ta"dOY,v@,DE
932,DATARIEHTADEU,dataRi:ta"dOY,Ri:,DE
933,ATASCHEUTADEU,QataSOYta"dOY,SOY,DE
934,ATARWADAI,QataRva"daI,Rv,DE
935,ATASHADEU,Qatasha"dOY,sh,DE
936,DATACHAHTADEU,da:taxa:ta"dOY,xa:,DE
937,PATASCHGADAU,pataZga"daU,Zg,DE
938,ATADLADEU,Qatadla"dOY,dl,DE
939,ATTECHADAI,Qat@Ca"daI,@C,DE
940,ADIEDADAI,Qadi:da"daI,i:d,DE
941,PATATZGADAU,patatsga"daU,tsg,DE
942,ATABÄTTADAU,QatabEta"daU,bE,DE
943,ATASCHLADEU,QataZla"dOY,Zl,DE
944,DATÄÖHTADEU,da:tE:2:ta"dOY,E:2:,DE
945,ATAAOTTADAU,Qata:Ota"daU,a:O,DE
946,ADISSADAI,"Qa:dIsadaI,aI*,DE
947,ATTERÄTTADAU,Qat6Eta"daU,6E,DE
948,ATTEERDADAU,Qat@6da:"daU,@6,DE
949,DATAIÄHTADEU,da:taIE:ta"dOY,aIE:,DE
950,ADÖHPADAI,Qad2:pa"daI,2:p,DE
951,ADÄSSADAI,QadEza"daI,Ez,DE
952,ADÜWWADAI,QadYva"daI,Yv,DE
953,ADEUTZADAI,QadOYtsa"daI,OYts,DE
954,DATAWUHTADEU,da:tavu:ta"dOY,vu:,DE
955,ATAUTTADAU,QataUta"daU,aU,DE
956,ATTECHAITADEU,QatECaIta"dOY,CaI,DE
957,ATTEWADAI,Qat@va"daI,@v,DE
958,PATANGPFADAU,pataNpfa:"daU,Npf,DE
959,DATAUIEHTADEU,da:taUi:ta"dOY,aUi:,DE
960,ATÄNGADEU,QatENa"dOY,EN,DE
961,DATTEEUTADEU,dat@OYta"dOY,@OY,DE
962,ADÄSCHADAI,QadESa:"daI,ES,DE
963,ATACHLADAU,Qataxla:"daU,xl,DE
